"","Query","Tax","Matching","MapQ","AS.max"
"4668","4894b1cf-9048-475d-aae6-a35ba56924ac","Pediococcus_pentosaceus",77.6686313032089,0,974
"4671","48990651-b1b7-4811-a3e7-223c5c941000","Lactobacillus_buchneri",88.6297376093295,1,1800
"4672","48a2089e-4bb4-44b3-835b-1929193e31c4","Lactobacillus_casei",88.6380189366351,1,1766
"4680","48a546d0-64f8-4d06-ad19-6322ea3a2677","Lactobacillus_buchneri",87.3371924746744,1,1664
"4685","48a934c6-22b2-4aa6-a058-74c5930b2d1b","Pediococcus_pentosaceus",83.1159420289855,1,1328
"4686","48b076d7-326a-43a8-a531-ff99a5a53111","Lactobacillus_casei",92.6001357773252,0,2302
"4691","48bc8b8e-1b7b-4646-a794-a3a6f087e43f","Lactobacillus_paracasei",94.1655359565807,11,2400
"4694","48cba511-b368-49fb-9be8-21648cef2333","Lactobacillus_paracasei",94.9655172413793,1,2436
"4695","48d3d86b-6a7b-4c9f-ad30-6ed0d941148e","Lactobacillus_casei",81.5926892950392,1,1294
"4701","48e6f2bf-5d54-4f6d-bde0-d1accb069399","Lactobacillus_casei",92.8473177441541,0,2228
"4706","48efb78b-f00d-444a-a72d-71fc8a831f3c","Lactobacillus_casei",95.7152729785764,0,2500
"4708","48fa7ef3-6a8c-4037-ab7e-c00ee528164a","Lactobacillus_casei",94.0735694822888,0,2368
"4711","49006bca-b05f-4f23-a49e-9484b750e214","Lactobacillus_fermentum",92.4892703862661,0,2138
"4715","49109ec3-2d1c-4f71-be05-c1aad569e1a8","Lactobacillus_fermentum",88.454011741683,1,1984
"4723","4910ba72-eaee-45f3-99fe-c4bcb8116efc","Lactobacillus_fermentum",91.8650793650794,0,2256
"4727","491d0f33-3cf4-4ac2-bf75-64cda999dc53","Lactobacillus_salivarius",86.480686695279,0,1622
"4730","492cc33f-c7c8-4157-9044-2113dc27aeb6","Lactobacillus_paracasei",95.8734525447043,0,2534
"4731","4942f440-4124-4cd0-a681-70505855e435","Lactobacillus_casei",90.3549899531145,0,2076
"4736","494ce9b5-b48b-4715-9d9b-5e2cc4e64adc","Lactobacillus_casei",84.7317744154058,0,1506
"4739","4967d9d3-8bd0-4154-871f-422f833bbfe2","Lactobacillus_fermentum",84.1863517060367,0,1582
"4745","4968b44a-2069-4cb7-b090-386515ea27a2","Lactobacillus_paracasei",95.0173010380623,1,2420
"4747","4969f4e3-1706-45ec-9121-069dcd22d47a","Lactobacillus_casei",88.9579020013803,0,1878
"4755","497682c0-c3aa-4d3c-893c-d5f237b6cde5","Lactobacillus_paracasei",76.1549925484352,1,688
"4758","49844705-e5c2-4b18-8f78-7636a57dafc8","Lactobacillus_casei",90.6484641638225,0,2068
"4763","499d5eb9-9874-4a21-8b41-0e51ec8bfd83","Lactobacillus_fermentum",86.8013468013468,1,1748
"4765","49f5c9db-110a-481f-bf76-7fb256fa7c35","Lactobacillus_casei",91.6317991631799,1,2104
"4774","4a0869b5-5886-4d08-af8a-9f9eedcc89c3","Lactobacillus_rhamnosus",85.9623733719248,1,1548
"4777","4a08dd21-a05d-426d-b0a3-f8e742b006a2","Lactobacillus_fermentum",93.6141304347826,0,2354
"4782","4a0c2b0f-1b73-482c-aa81-1f9af0b55a6e","Lactobacillus_buchneri",89.2622352081812,1,1832
"4784","4a2856d0-4d1e-44c5-9a24-0afb76ee80a1","Lactobacillus_casei",94.1500344115623,0,2380
"4787","4a38cb7e-901d-4e1d-affb-b27342e9f6ee","Lactobacillus_casei",94.2415730337079,0,2330
"4792","4a3eb1ee-987d-4007-a4ae-6b9e707a5451","Lactobacillus_paracasei",88.9374090247453,1,1780
"4796","4a48b626-daab-42b6-87c3-b4cb314648ed","Lactobacillus_fermentum",87.2714962762356,0,1806
"4801","4a544b2a-71f7-4276-9a49-0fcff739b1f2","Lactobacillus_paracasei",81.7791411042945,1,1462
"4803","4a574003-bac5-4253-825d-9babd6777840","Lactobacillus_casei",91.9753086419753,0,2172
"4806","4a58f97b-082c-4d18-8181-9f7e5d82f8f5","Lactobacillus_fermentum",90.9677419354839,0,2014
"4813","4a8e6ae5-ef56-49ec-b6a1-9f28e42dc4d6","Lactobacillus_fermentum",95.8734525447043,0,2522
"4820","4a98bf7f-db69-4ee2-a54e-063e1cf156f0","Lactobacillus_paracasei",81.6259087904825,0,1316
"4822","4aa62011-b8fa-4434-be17-d9cd0b8dc7e1","Lactobacillus_buchneri",88.1705639614856,1,1838
"4825","4aafd80f-9ee1-4eda-a2b8-149db2ad1eb6","Lactobacillus_fermentum",79.7235023041475,0,1132
"4829","4ab13131-182a-4713-abe1-32e2593ada26","Lactobacillus_casei",88.1578947368421,0,1816
"4833","4ab2727d-a0e0-4097-8362-100e22599c42","Lactobacillus_casei",91.2806539509537,1,2120
"4838","4afe3173-ccdf-4ba3-a848-ad6d6510bc44","Lactobacillus_ginsenosidimutans",81.25,0,1124
"4840","4affb821-0716-4ffe-b9a5-4a2ff5261633","Lactobacillus_casei",96.5421853388658,0,2568
"4845","4b03d4b6-25b8-4c65-8993-2f7c98f8e3b1","Lactobacillus_fermentum",90.8598510494245,0,2106
"4851","4b435ce1-08bb-47bc-ae34-a0b5568ad424","Lactobacillus_buchneri",88.6861313868613,8,1788
"4853","4b494ae6-a6a8-4367-9753-ee622e078edb","Lactobacillus_casei",81.4285714285714,0,1218
"4858","4b52f16a-fc4d-4b52-8e52-dadcbb38ea54","Lactobacillus_casei",92.8072625698324,0,2222
"4867","4b541a53-65b2-4586-b1ba-f2b921a9d9bc","Lactobacillus_paracasei",83.79970544919,13,1324
"4870","4b61e03b-aa69-4252-bf9e-b67750f84cae","Lactobacillus_paracasei",93.2019034670292,11,2276
"4874","4b65d8e2-808f-4a87-b300-279ed644cf4d","Pediococcus_pentosaceus",88.1550610193826,0,1746
"4876","4b7602b6-afb7-4822-9e96-7deeac042b1c","Lactobacillus_casei",91.644204851752,0,2174
"4880","4b8889bc-32fd-4409-8af9-c0f676477510","Lactobacillus_paracasei",90.0136798905609,0,1988
"4883","4b8c867a-6ce5-4ad3-8216-9af60c7490af","Lactobacillus_paracasei",84.1998649561107,1,1520
"4887","4b9149d8-3d59-44c9-9adf-ed8240f88412","Lactobacillus_casei",87.8768020969856,0,1888
"4893","4b9dddfd-bcf8-4b62-b10a-44467507d4db","Lactobacillus_casei",93.2876712328767,0,2280
"4897","4ba1f04d-d9e4-454f-9739-2c9a19730ebd","Lactobacillus_delbrueckii",95.7270847691247,0,2496
"4899","4ba20b5e-8b55-40f3-857f-ee232090b636","Lactobacillus_fermentum",87.2101194659171,0,1718
"4903","4bb6e7bb-524e-47b8-a711-f8bf9d303394","Lactobacillus_casei",88.628762541806,0,1934
"4912","4bc48b4c-63b4-4ae2-bb6e-dacca99ba46f","Lactobacillus_hokkaidonensis",87.6240900066181,0,1870
"4916","4bd40acb-99e3-4610-b624-91b7466cb2e0","Lactobacillus_fermentum",88.2352941176471,1,1934
"4919","4c0280ec-db6b-437d-97d3-725c1b4d5500","Lactobacillus_delbrueckii",89.7026831036983,0,1870
"4923","4c0b8a7c-0c49-4cc4-af84-116cb5f83811","Lactobacillus_fermentum",88.9705882352941,0,1932
"4926","4c108035-d94e-4634-a8c4-83578d1270df","Lactobacillus_casei",94.5280437756498,0,2396
"4928","4c1dbd20-d553-47f6-ac29-cc81a4b2d335","Lactobacillus_paracasei",91.9191919191919,1,2038
"4935","4c1f8c2c-1239-4e75-bc65-6f8a667daa7c","Lactobacillus_paracasei",86.7298578199052,0,1758
"4937","4c27e2e8-bced-4f74-b1ec-d4b6018d92bc","Lactobacillus_casei",92.3928077455048,0,2200
"4940","4c2913f1-e174-417f-907c-859f3010a601","Lactobacillus_casei",94.187675070028,0,2330
"4946","4c2dac0e-98ab-4513-944a-1cfa125a89af","Lactobacillus_fermentum",91.8408631153068,1,2206
"4951","4c4e0782-17a5-4916-9338-8582f66e64c9","Lactobacillus_oris",94.3189596167009,1,2388
"4954","4c619685-21fc-4b1c-bada-c1745caf30f6","Lactobacillus_amylolyticus",91.8454935622318,60,2092
"4958","4c68715c-f513-4db5-a261-5753da7e7be3","Lactobacillus_fermentum",93.1058020477816,10,2314
"4962","4c83a125-4891-4500-a6ac-694e25ebf860","Lactobacillus_buchneri",88.3720930232558,0,1706
"4966","4c8ae5c9-cafc-402d-bfeb-0d15704dbd2b","Lactobacillus_paracasei",89.2953929539295,1,1914
"4969","4c9ebe2f-c088-4e5d-b594-3e2c569d56b7","Lactobacillus_fermentum",95.2120383036936,3,2462
"4973","4ca9af62-4dc9-4357-9ce6-5ada70465040","Lactobacillus_buchneri",82.5742574257426,1,1414
"4977","4cafb3c7-1030-4b43-8f25-849d6e3e2906","Lactobacillus_casei",88.9531149646757,0,2066
"4983","4cb6ff03-a34d-4037-8ab0-114c7760607d","Pediococcus_pentosaceus",86.6329479768786,1,1608
"4986","4cc8bfb6-9ce4-46ca-8140-d3b5629c605f","Lactobacillus_casei",87.2109826589595,1,1648
"4990","4ce0cb85-8c7d-447a-8a72-599c629ae172","Lactobacillus_casei",92.9800412938747,0,2290
"4995","4cea7acf-2ac7-4371-b307-d331ded53901","Lactobacillus_casei",94.7440273037543,0,2442
"5000","4ced640c-d4fa-42c4-805d-298bf9b52077","Lactobacillus_casei",91.1444141689373,0,2144
"5004","4cf43d21-ed8e-464c-8abe-aa4773541dc1","Lactobacillus_casei",95.1169188445667,0,2448
"5007","4cf7d003-ca13-4c48-b57d-264d48e6249d","Lactobacillus_casei",92.716133424098,0,2264
"5009","4d209421-7e7d-447a-b65f-cec077385afd","Lactobacillus_casei",92.7309782608696,0,2282
"5011","4d2a0d9e-5e75-4dd1-a793-cae68bd2a76a","Lactobacillus_casei",87.6584389593062,0,1858
"5016","4d31ce67-d9a7-493b-86c1-889de667828a","Lactobacillus_fermentum",85.4706684856753,1,1618
"5018","4d3e85e9-8cff-4e30-8d02-c781d7ea6f86","Lactobacillus_casei",89.2116182572614,0,1910
"5023","4d46e44a-6d72-4e01-a189-99aa20f7e6ed","Lactobacillus_casei",86.1033519553073,1,1660
"5029","4d4b401f-19d1-42ac-9dac-d027b3536da2","Lactobacillus_fermentum",93.6213991769547,0,2312
"5033","4d55a36f-cf84-4398-b7c0-78685d1517a4","Lactobacillus_casei",87.2961956521739,0,1798
"5035","4d64e86f-b2e2-4e38-81c0-635585810005","Lactobacillus_casei",88.75,0,1878
"5041","4d6f20cd-ecab-47a8-a399-906edebca713","Lactobacillus_fermentum",93.5879945429741,0,2320
"5043","4d72066f-f13c-420f-a121-20bb878d9501","Lactobacillus_casei",94.3421949556919,0,2406
"5048","4d7eddc0-c47e-4a91-b40f-56f792964894","Lactobacillus_fermentum",93.5064935064935,8,2316
"5053","4d83175e-da19-42d4-ab75-ab9a451e910a","Lactobacillus_paracasei",93.006993006993,1,2228
"5056","4d8de208-65a3-44e0-a4a5-843040ef3eac","Lactobacillus_fermentum",94,0,2360
"5062","4d9567c6-03a9-496e-afe2-efa9b30dc59d","Lactobacillus_paracasei",92.7200529450695,1,2332
"5063","4da79c9b-0a3a-4dac-847d-48c55ee26f93","Lactobacillus_casei",86.7137809187279,0,1656
"5072","4db3f47f-7dd4-46e1-a074-f03e33c6ebe3","Lactobacillus_paracasei",82.8736369467607,1,1466
"5076","4db89fb1-7b08-4154-9e49-f403bfc598d6","Enterococcus_faecium",81.7219477769937,15,1220
"5078","4dc74383-d97b-4322-99c5-62b3682a8c7f","Lactobacillus_casei",94.8311509303928,0,2412
"5081","4dd14633-9f1e-45f3-9044-ff87c113f519","Lactobacillus_casei",88.7943262411347,0,1816
"5086","4dd7e373-f722-43aa-8f2f-084d0ebd4651","Lactobacillus_paracasei",93.1972789115646,1,2298
"5090","4ddc9f2c-e0be-4ed7-b4e7-79581a070a91","Lactobacillus_fermentum",95.5357142857143,2,2484
"5093","4de5c59e-ac6f-459b-b67f-fddb8a985b23","Lactobacillus_fermentum",94.5741758241758,0,2410
"5095","4df770a2-fd5e-42da-83a3-84f9a5da83d4","Lactobacillus_casei",87.8415300546448,0,1826
"5103","4dfa28e4-fd11-4d14-86c5-67f46a07b6af","Lactobacillus_paracasei",92.6863572433193,11,2194
"5104","4dfb5191-dd82-4851-982e-8ac1a35f13e5","Lactobacillus_casei",82.5089605734767,0,1254
"5110","4dffdfa1-f509-48ed-8e34-557db3f3792a","Lactobacillus_casei",89.4371091035441,0,1932
"5114","4e22e3a4-ffed-467d-8370-a18d461e8a58","Lactobacillus_fermentum",88.8287068381855,0,1934
"5118","4e423a42-e44d-41e2-b3a1-cfa086dd014d","Lactobacillus_brevis",86.4864864864865,0,1630
"5122","4e47477b-0775-403b-8849-8bf693bf09d4","Lactobacillus_fermentum",90.5349794238683,0,2062
"5128","4e488a52-db46-4b50-9fe8-966a32e7eef0","Lactobacillus_fermentum",86.2179487179487,1,1778
"5130","4e564c7f-021e-45ac-873c-aa2676057bc0","Lactobacillus_paracasei",86.9204152249135,1,1696
"5133","4e5d488d-41fe-428f-8249-8724ba44eca7","Lactobacillus_casei",86.1507128309572,0,1668
"5137","4e67f52c-d1b7-4a05-8ad6-8be3907820ed","Lactobacillus_casei",88.8735314443677,0,1902
"5145","4e6a93cb-749d-4c6b-9ba4-dbae51e910b6","Lactobacillus_rhamnosus",86.0661505981703,1,1580
"5149","4e73c597-490b-42dd-9154-77a2c8fafdd3","Lactobacillus_ginsenosidimutans",89.1395154553049,0,1566
"5154","4e7e8ab1-2675-4c0e-95bf-3096fe4c2fa3","Lactobacillus_fermentum",94.6367956551256,0,2448
"5157","4e84fcc4-a9ab-4887-bb09-2778e41fcd9d","Lactobacillus_delbrueckii",92.9063360881543,0,2236
"5160","4e91e710-1c3a-4e85-a34e-997a27378df3","Lactobacillus_fermentum",90.6767955801105,0,2068
"5165","4e9fb937-ddc5-49dc-b5df-eb1c32f645f8","Lactobacillus_fermentum",91.6040955631399,1,2162
"5169","4ea59d62-535f-447a-88a7-b8ba7e57bed2","Lactobacillus_fermentum",96.1538461538462,0,2530
"5172","4eac9d52-99e5-4f90-a1a8-9ce014ca40a1","Lactobacillus_casei",93.6015831134565,0,2408
"5174","4ebbd995-0b88-4422-84e1-0a2674309ec2","Lactobacillus_plantarum",80,1,1108
"5183","4ed3febb-98e2-47f0-bc32-b01e59c0d59e","Lactobacillus_fermentum",92.2659430122117,1,2216
"5185","4ed450e6-f81e-4059-8eb7-5372380be97b","Lactobacillus_casei",91.6159567275186,0,2160
"5188","4ee1d255-9471-4066-af7c-2e58c6d68384","Lactobacillus_casei",94.4176430048243,0,2372
"5194","4ee5012c-2db9-4c61-a811-c9152cc88df0","Lactobacillus_fermentum",92.7076299797434,0,2274
"5198","4eecbc5e-7b25-4f29-8a4c-8c8389c28309","Lactobacillus_casei",74.6209098164405,0,670
"5201","4f0499f6-1c47-4d93-a695-173ee7a82a84","Lactobacillus_casei",87.2126436781609,0,1690
"5206","4f07ce16-326a-4ff3-a774-d8588876ebc8","Lactobacillus_fermentum",95.1236263736264,0,2444
"5209","4f09b29a-8bcb-42b6-befb-47f52b297316","Lactobacillus_casei",88.0405405405405,0,1846
"5217","4f23d26e-e294-4d1d-b101-b93c72b16ce9","Lactobacillus_buchneri",86.9088416723783,1,1732
"5220","4f344138-6229-437e-8720-966383d9a99c","Lactobacillus_fermentum",89.6200814111262,1,1946
"5225","4f3f7099-d3e7-4221-a6b0-e1878cff6d27","Lactobacillus_fermentum",89.738430583501,0,2002
"5227","4f424cc5-1493-4271-8697-3d26afb939a5","Lactobacillus_casei",88.301043219076,0,1680
"5233","4f5743f9-c277-4069-864b-346cb9d090ce","Lactobacillus_paracasei",93.1365820178449,7,2278
"5235","4f5b0896-499f-47ea-9afb-0061e1c9149a","Lactobacillus_ginsenosidimutans",87.7565982404692,6,1676
"5238","4f871cd8-ee64-44d4-ab54-8acb474c66e0","Lactobacillus_casei",91.8881118881119,0,2142
"5244","4f9a6fb1-70e1-406f-adaa-ce381896a2e6","Lactobacillus_paracasei",92.1938088829071,0,2228
"5248","4f9d817b-7ea1-471e-b621-83d6971a4851","Lactobacillus_rhamnosus",88.2267441860465,0,1736
"5249","4fa4151f-a0a3-49f2-ace7-e39ed45dc956","Lactobacillus_casei",90.2159244264507,0,2054
"5255","4fab10e6-c04f-4f94-8a74-4c7605cdf778","Lactobacillus_paracasei",95.6819739547635,16,2522
"5260","4faba8be-dd07-49e9-9424-b1288a17e38e","Lactobacillus_buchneri",83.5787923416789,1,1342
"5264","4fb143a7-4c2f-4d84-84ab-2a1419affbc6","Lactobacillus_casei",86.4613180515759,0,1610
"5267","4fc88228-d48a-4c03-bba3-3ec7d8b31ce2","Lactobacillus_delbrueckii",91.1221590909091,0,2030
"5271","4fcbaee0-b2fc-4187-b2ff-e4161da132bd","Lactobacillus_fermentum",95.6878850102669,0,2500
"5273","4fcd4bd6-8dd4-4449-8834-5f121fa898f8","Lactobacillus_casei",87.1173469387755,0,1842
"5277","4fd2d812-a4e5-4b9d-9776-4faec5f0947c","Lactobacillus_casei",93.9931740614335,1,2360
"5281","4fe486c2-ef35-47bf-805b-efce7499f3ca","Lactobacillus_casei",93.2561307901907,0,2306
"5285","4fecb6f9-e555-40c2-af58-edbfb538ede5","Lactobacillus_brevis",84.1168091168091,0,1438
"5290","4ff41de6-5450-4438-b6c4-a78bb8ee9ada","Lactobacillus_fermentum",91.8720852764823,0,2214
"5292","50154ead-6233-4b64-aac1-645fb4a2c46f","Lactobacillus_casei",93.4281842818428,0,2328
"5296","5023e2d7-d19a-490c-ade6-99bceb869861","Lactobacillus_casei",88.6146496815287,0,1640
"5301","50287ed0-faed-4cbd-8d05-119e6e95adef","Lactobacillus_salivarius",84.4200411805079,0,1490
"5304","5048d0f6-1ce5-4694-9e41-a154bb8af5d5","Lactobacillus_fermentum",96.0905349794239,0,2542
"5306","5057a4aa-f88d-433c-b5cb-de63404c4ab2","Lactobacillus_casei",93.4103260869565,0,2334
"5312","505c79c8-0b39-4c0a-bade-4a4dd4627dc9","Lactobacillus_paracasei",83.9072847682119,1,1492
"5314","505fff17-74c6-4438-b28b-8905b99751fe","Lactobacillus_casei",87.3119686069326,0,1872
"5324","506213de-7402-45cf-8276-6a64af24785a","Lactobacillus_paracasei",93.7413073713491,3,2296
"5326","506b415b-9180-49ac-9847-1280aa8f2c1b","Lactobacillus_rhamnosus",89.5890410958904,0,1952
"5329","50948f42-3de7-492b-a15d-96959c5b0f8d","Lactobacillus_fermentum",95.0199203187251,12,2514
"5332","50a6af4d-f865-4c41-a5c6-b35646788a0c","Lactobacillus_fermentum",95.1186440677966,0,2502
"5335","50a75fbb-695d-4056-bcef-5e22721a2931","Lactobacillus_casei",90.6044678055191,0,2150
"5340","50aac553-a3ef-470c-b3ab-acb2fcff5081","Lactobacillus_fermentum",86.809616634178,1,1788
"5345","50bd4565-f144-4140-b915-7d2c78be6639","Lactobacillus_casei",91.1864406779661,0,2132
"5351","50be8428-f50b-41de-b1b7-6afa6e4b53b2","Lactobacillus_paracasei",89.8186889818689,0,1922
"5352","50bf5d1e-fcca-493a-8cfd-4f0cb1b3b8e7","Lactobacillus_casei",85.0307587149693,0,1552
"5360","50c9e525-f69b-4940-ba0d-517d4d8d8dd1","Lactobacillus_fermentum",92.9539295392954,0,2284
"5364","50d0ee58-f332-4025-8417-cac891f3859c","Lactobacillus_paracasei",91.4864864864865,1,2158
"5365","50e67c05-e922-4425-accd-5df34124302d","Lactobacillus_casei",89.530931339225,0,1978
"5372","50e7f045-4750-4c77-8abd-314472152872","Lactobacillus_fermentum",88.1995954146999,0,1906
"5376","50fbc950-b796-4228-bb55-eb98f2378a17","Lactobacillus_buchneri",84.707540521494,1,1498
"5379","50ffd78e-51df-4bdd-aa47-ec9be55e5378","Lactobacillus_fermentum",93.3333333333333,9,2300
"5385","51050425-0ccc-41d3-bbae-b05da2716457","Lactobacillus_paracasei",88.5813148788927,1,1850
"5387","51237fa0-cbf4-41fa-b6df-c1741cee7fde","Lactobacillus_casei",92.8926794598436,0,2180
"5389","5148acdb-551d-4a9d-bdd1-3880ceac372b","Lactobacillus_casei",94.7476125511596,0,2442
"5397","514a68fb-3f75-4067-8d38-c0b4b2ad66df","Lactobacillus_paracasei",90.9439754412893,11,1866
"5398","515364d0-cefc-4fce-9295-209fc5a2f1fc","Lactobacillus_casei",92.8180574555404,0,2246
"5403","515e71c3-cfb2-4a6b-9f10-8a7dcb9fee23","Lactobacillus_paracasei",84.9765258215963,1,1580
"5404","51605965-318f-4663-b3ad-cbe49e5678fd","Lactobacillus_casei",89.6067415730337,0,1940
"5410","5168e154-6bd4-4e5f-a3c1-78c1db5667af","Lactobacillus_casei",88.2393397524071,0,1834
"5412","5171bfcb-8064-4956-b530-31b869187a03","Lactobacillus_delbrueckii",84.6735395189003,0,1532
"5415","51793b1c-9f6c-4fe9-b9ff-da3ac5e9e2f4","Lactobacillus_buchneri",87.0223503965393,0,1660
"5416","519f8fd0-b6e5-4ed4-b998-dbf298c98342","Lactobacillus_casei",85.7142857142857,0,1596
"5420","51a2595b-8fe9-4976-b435-0025f186d09b","Lactobacillus_casei",88.3688919476944,0,1846
"5426","51a86d7b-c8b2-49c5-887d-fa8067b47af9","Lactobacillus_ginsenosidimutans",81.6891412349184,0,1244
"5430","51a9642f-5823-4b42-9299-64201fb97352","Lactobacillus_paracasei",95.6671251719395,13,2496
"5434","51ae9095-21f9-4960-a5d5-bce4d45f5397","Lactobacillus_rhamnosus",87.3880082701585,0,1748
"5437","51c95404-e7ab-491b-892f-d24f488f07a0","Lactobacillus_paracasei",90.8532423208191,1,2080
"5439","51d774e0-505a-453a-b161-c4e936025080","Lactobacillus_fermentum",93.2469304229195,0,2300
"5443","51e35ef9-08f9-4476-8c41-52d21bfbf98f","Lactobacillus_fermentum",93.5003385240352,0,2336
"5447","51f0c890-3862-4033-b534-6fb2f887df1e","Lactobacillus_fermentum",88.8198757763975,0,1882
"5451","51f6c2ce-892d-4b45-9cc3-827793a1a537","Lactobacillus_fermentum",92.8522804628999,1,2266
"5454","520887ed-0a1a-485e-b1fc-735a2100e211","Lactobacillus_fermentum",83.1309904153355,1,1508
"5458","5221275f-4113-4b5c-bf27-9f27e6c0dec6","Lactobacillus_casei",87.7447425670776,0,1680
"5465","52250981-148d-49cc-b888-da5d79ddc24f","Lactobacillus_fermentum",96.2380300957592,0,2568
"5471","523803af-6ddd-4c37-acf9-ad01121bb9ed","Pediococcus_claussenii",88.8643067846608,1,1790
"5476","52429b9b-9b58-4dbf-b65b-0a3d489f4539","Lactobacillus_fermentum",87.1811641595814,0,1816
"5482","524b5f48-3221-4ef6-a6f8-a8fe2893a617","Lactobacillus_casei",88.941018766756,0,1934
"5484","5271ea96-d17d-4a37-88d6-00525f28da38","Lactobacillus_casei",92.574931880109,0,2240
"5487","5274cf0f-8781-41ac-83b9-c6661c1b2ddf","Lactobacillus_casei",91.4442162902122,0,2136
"5493","5281dc2b-960b-4657-8d2e-be6ea4ec42ce","Lactobacillus_paracasei",94.7730398899587,0,2426
"5499","5286f395-836f-4aab-904b-1a3d3f909f84","Lactobacillus_paracasei",85.3151397011046,0,1636
"5503","529e69d4-d344-407d-841b-ed173a5b1d7e","Lactobacillus_paracasei",82.9712683952348,1,1328
"5509","52a1cb48-47eb-4f3f-80e0-83cf5dbe7b8f","Lactobacillus_fermentum",93.5879945429741,1,2336
"5512","52a417d4-b786-4cd0-8e54-6c66a246b0e5","Lactobacillus_buchneri",89.3663510560816,0,1824
"5515","52abfaf3-4ce4-4a8a-8f57-f4749ed599d2","Lactobacillus_casei",91.4225941422594,0,2098
"5517","52add993-2a58-46ad-80e8-b2048596dead","Lactobacillus_casei",89.769647696477,0,2012
"5523","52b1898e-3c8f-46f8-92e7-3f716d6485c9","Lactobacillus_fermentum",90.0732844770153,1,2054
"5525","52b3175c-abb2-41f9-8710-881585fe320f","Lactobacillus_casei",85.5271774721677,0,1646
"5532","52c2c442-19c6-4e37-ae84-c220bb93bb08","Lactobacillus_buchneri",89.627465303141,1,1862
"5533","52d80a49-2a7f-4080-8f44-07f519eb3290","Lactobacillus_casei",90.0747790618627,0,2014
"5537","52e58542-f589-4187-91df-95eede487464","Lactobacillus_casei",92.9788684389911,0,2280
"5543","52ec3014-e72a-4d29-b1b5-32fadd320f51","Lactobacillus_casei",86.5505226480836,0,1636
"5547","5302d88d-9dcc-4f1b-84e7-3a2c92e8de36","Lactobacillus_fermentum",92.2549691569568,1,2200
"5553","530bbf4d-b0d4-4b78-b3fb-88cfb47fe557","Pediococcus_claussenii",87.0738636363636,0,1698
"5555","530c8793-1909-47e5-b15f-8658bdadb2fc","Lactobacillus_casei",95.8932238193018,0,2524
"5561","530c91c5-e0c3-4bb1-8341-fde7ebb80a45","Lactobacillus_fermentum",96.4334705075446,0,2562
"5565","531c854c-110d-4836-95a9-2c9f0244b772","Lactobacillus_paracasei",82.6923076923077,0,1434
"5569","53372ef3-0a29-40d7-9596-4d2edbb6f3c7","Lactobacillus_paracasei",92.6694329183956,1,2208
"5570","533c4b37-8f3e-4e2f-b26b-244e46923c0e","Lactobacillus_casei",95.3168044077135,0,2454
"5575","534836e1-a09e-4919-91c9-6cab9cb916dd","Lactobacillus_paracasei",91.7167668670675,0,2210
"5576","534ad3d4-4f21-4c08-ad44-f7c6f23b93db","Lactobacillus_casei",92.9107021131561,0,2266
"5578","534caa8f-83c8-4e4b-992d-26964c8ac4ad","Lactobacillus_paracasei",86.1994219653179,1,1550
"5585","53649392-8795-487a-aeef-db7d138d3197","Lactobacillus_paracasei",88.3658372562206,1,1910
"5591","53836780-a4a0-4661-b5c7-80ac44691dcc","Pediococcus_pentosaceus",81.2674094707521,1,1234
